ARO	Shorten Name	Gene Name	Antibiotics	Resistance Mechanism	AMR gene Family	Description	Species	UC-1-1	UC-1-2	UC-2-1	UC-2-2	RT-1-1	RT-1-2	RT-2-1	RT-2-2	RT-3-1	RT-3-2	RT-4-1	RT-4-2	RT-5-1	RT-5-2	UC-3-1	UC-3-2	UC-4-1	UC-4-2	UC-5-1	UC-5-2	UC-6-1	UC-6-2	UC-7-1	UC-7-2	UC-8-1	UC-8-2	RT-6-1	RT-6-2	RT-7-1	RT-7-2	UC-9-1	UC-9-2	RT-8-1	RT-8-2	UC-10-1	UC-10-2	UC-11-1	UC-11-2	UC-12-1	UC-12-2	UC-13-1	UC-13-2	RT-9-1	RT-9-2	RT-10-1	RT-10-2	RT-11-1	RT-11-2	UC-14-1	UC-14-2	UC-15-1	UC-15-2	UC-16-1	UC-16-2	RT-12-1	RT-12-2	UC-17-1	UC-17-2	UC-18-1	UC-18-2	UC-19-1	UC-19-2	RT-13-1	RT-13-2	UC-20-1	UC-20-2	RT-14-1	RT-14-2	RT-15-1	RT-15-2	RT-16-1	RT-16-2	RT-17-1	RT-17-2	RT-18-1	RT-18-2	UC-21-1	UC-21-2	RT-19-1	RT-19-2	UC-22-1	UC-22-2	RT-20-1	RT-20-2	RT-21-1	RT-21-2	UC-23-1	UC-23-2	RT-22-1	RT-22-2	RT-23-1	RT-23-2	UC-24-1	UC-24-2	RT-24-1	RT-24-2	RT-25-1	RT-25-2	RT-26-1	RT-26-2	RT-27-1	RT-27-2	RT-28-1	RT-28-2	RT-29-1	RT-29-2	UC-25-1	UC-25-2	UC-26-1	UC-26-2	UC-27-1	UC-27-2	UC-28-1	UC-28-2	UC-29-1	UC-29-2	RT-30-1	RT-30-2	RT-31-1	RT-31-2	UC-30-1	UC-30-2	UC-31-1	UC-31-2	UC-32-1	UC-32-2	UC-33-1	UC-33-2	UC-34-1	UC-34-2	RT-32-1	RT-32-2	RT-33-1	RT-33-2	RT-34-1	RT-34-2
3005010	qacEdelta1	qacEdelta1	disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	Pseudomonas aeruginosa	0	91	102	0	0	1650	602	17	1215	24	425	12	0	0	10	130	110	0	318	172	318	30	578	405	181	20	0	0	0	922	0	0	0	0	430	562	164	640	0	0	28	645	4898	193	0	0	148	64	0	23	38	0	1034	109	315	17	352	0	0	17	26	82	365	0	0	0	0	464	38	217	53	453	246	0	0	0	351	1243	170	0	20	0	144	145	54	0	0	0	0	0	0	0	279	58	1099	0	11	131	0	118	0	0	0	0	90	516	377	613	1843	284	0	18	618	52	0	119	0	0	479	268	0	0	71	28	133	180	0	23	0	22	1746	352	0	15	13	122
3000901	TEM-31	TEM-31	penam; penem; cephalosporin; monobactam	antibiotic inactivation	TEM beta-lactamase	TEM-31 is an inhibitor-resistant beta-lactamase that has been found in clinical isolates.	Enterobacteriaceae	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3006226	CepA-49	CepA-49	cephalosporin	antibiotic inactivation	CepA beta-lactamase	CepA-49 is a CepA beta-lactamase.	Bacteroides	0	1295	0	0	0	0	0	175	0	67	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	101	0	0	0	0	0	1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521	0	0	0	270	0	0	232	0	0	724	0	0	0	0	0	0	0	137	0	2169	0	322	0	146	0	0	0	0	0	0	202	0	0	51	0	0	0	0	0	99	0	0
3001106	SHV-49	SHV-49	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-49 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	2486	0	0	0	0	0	0	0	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2691	0	0	0	0	0	0
3000535	macB	macB	macrolide antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	MacB is an ATP-binding cassette (ABC) transporter that exports macrolides with 14- or 15- membered lactones. It forms an antibiotic efflux complex with MacA and TolC. macB corresponds to 1 locus in Pseudomonas aeruginosa PAO1 and 1 locus in Pseudomonas aeruginosa LESB58.	Neisseria gonorrhoeae	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001095	SHV-37	SHV-37	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-37 is a beta-lactamase found in Klebsiella pneumoniae.	Klebsiella pneumoniae	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3001113	SHV-57	SHV-57	carbapenem; penam; cephalosporin	antibiotic inactivation	SHV beta-lactamase	SHV-57 is an extended-spectrum beta-lactamase found in E. coli.	Escherichia coli	0	0	445	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479	0	0	0	0	0	0
3000596	ErmX	ErmX	streptogramin A antibiotic; macrolide antibiotic; lincosamide antibiotic; streptogramin B antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	ErmX is a rRNA methyltransferase that protects the ribosome from inactivation due to antibiotic binding.	Plasmid pNG2	0	0	156	0	0	0	0	0	0	675	0	0	153	8320	0	0	0	232	0	37	50004	36727	0	0	0	0	0	392	0	110	0	0	0	341	0	80	1676	1021	0	0	0	0	0	0	33442	38913	14603	57	0	0	0	0	0	0	12050	8772	0	0	31	11990	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	9710	0	0	1828	486	0	135	0	0	0	0	0	0	0	0	0	0
3002687	catQ	catQ	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	catQ is a chromosome-encoded variant of the cat gene found in Clostridium perfringens.	Clostridium perfringens	0	0	4725	84	0	0	0	161	0	0	0	0	0	0	0	0	0	35	0	0	4080	0	0	0	0	0	18	58	1453	0	0	0	0	0	21	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	32	0	0	45	0	0	0	0	0	0	717	749	116	0	0	0	0	0	0	108	0	38	0	20	0	0	33	0	0	0	0	0	13	0	0	127	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	87	0	0	0	0	80	0	0	110	23	0	0	230	0	0	246	0	0	0	0	0	0	29	1273	0	0
3003112	lsaC	lsaC	pleuromutilin antibiotic; streptogramin antibiotic; lincosamide antibiotic	antibiotic target protection	lsa-type ABC-F protein	"LsaC is an ABC-F subfamily protein expressed in Streptococcus agalactiae. It confers resistance to lincomycin, clindamycin, dalfopristin, and tiamulin."	Streptococcus agalactiae	0	0	109	0	0	0	694	61	0	0	0	456	0	0	0	0	0	42	0	0	0	0	0	0	0	0	190	54	0	202	0	77	0	278	0	0	0	51	0	57	0	0	0	90	0	0	0	0	1143	0	0	0	0	0	0	70	0	0	80	258	0	0	0	0	874	69	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	208	0	48	0	68	0	0	0	107	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	155	0	0	313	0	0	29	111	0	0	0	0	0	0	0	2144	0	0
3003041	Streptococcus pneumoniae PBP1a	Streptococcus pneumoniae PBP1a conferring resistance to amoxicillin	penam; cephamycin; cephalosporin	antibiotic target alteration	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	PBP1a is a penicillin-binding protein found in Streptococcus pneumoniae.	Streptococcus pneumoniae	0	0	165	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	54	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	582	0	0	0	0	0	0	0	0	0	0	0	0	169	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	94	0
3003373	Kp acrR mutation	Klebsiella pneumoniae acrR with mutation conferring multidrug antibiotic resistance	penam; disinfecting agents and antiseptics; tetracycline antibiotic; cephalosporin; glycylcycline; fluoroquinolone antibiotic; rifamycin antibiotic; phenicol antibiotic	antibiotic efflux; antibiotic target alteration	resistance-nodulation-cell division (RND) antibiotic efflux pump	AcrR is a repressor of the AcrAB-TolC multidrug efflux complex. AcrR mutations result in high level antibiotic resistance.	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	0	0	772	0	0	78	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0	89	0	370	0	0	0	0	0	802	0	0	0	0	0	117	69	0	0	0	0	1081	151	73	0	0	156	0	0	51	0	0	0	0	147	0	0	0	665	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	2099	141	0	0	815	0	0	0	0	0	0	0	0	308	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	1183	31	0	0	0	0	0
3003923	oqxB	oqxB	diaminopyrimidine antibiotic; glycylcycline; tetracycline antibiotic; nitrofuran antibiotic; fluoroquinolone antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	RND efflux pump conferring resistance to fluoroquinolone.	Escherichia coli	0	0	2048	0	0	0	0	0	0	0	726	0	0	0	0	0	0	344	0	0	0	390	0	1147	0	0	0	0	0	1629	0	0	0	0	0	341	160	0	0	807	350	3753	0	209	0	0	737	0	0	112	0	0	0	0	414	0	0	0	1408	0	0	0	0	0	0	0	0	0	0	0	0	797	0	0	151	0	5557	364	0	0	2236	0	0	0	0	0	0	0	721	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	618	0	324	0	0	523	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	2162	2696	0	0	0	166	0	0
3004181	Sp 23S rRNA mutation	Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics	streptogramin antibiotic; macrolide antibiotic; streptogramin B antibiotic; streptogramin A antibiotic	antibiotic target alteration	23S rRNA with mutation conferring resistance to macrolide antibiotics; 23S rRNA with mutation conferring resistance to streptogramins antibiotics	Point mutation in the 23S rRNA of Streptococcus pneumoniae shown to confer resistance to macrolides and streptogramins types of antibiotics.	Streptococcus pneumoniae	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	77	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	78	0	322	0	0	0	50	0	216	0	0	96	0	54	0	0	0	0	0	0	167	0	0	0	149	0	0	0	0	52	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	53	125	111	0	0	0	54	0	137	0	0	0	0	0	0	0	0	0	0	149
3006225	CepA-44	CepA-44	cephalosporin	antibiotic inactivation	CepA beta-lactamase	CepA-44 is a CepA beta-lactamase.	Bacteroides fragilis	0	0	59	0	0	0	0	739	0	450	0	0	0	1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	299	0	242	21	290	0	29	0	0	0	0	0	0	0	3927	0	0	0	0	0	0	0	0	0	4830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0
3005730	OXA-500	OXA-500	carbapenem; penam; cephalosporin	antibiotic inactivation	OXA beta-lactamase	OXA-500 is a OXA beta-lactamase.	Acinetobacter calcoaceticus/baumannii complex	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000979	TEM-116	TEM-116	penam; penem; cephalosporin; monobactam	antibiotic inactivation	TEM beta-lactamase	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	Staphylococcus aureus	0	0	0	104	0	0	0	0	0	0	0	0	0	50	666	191	0	10887	0	0	0	0	0	0	0	4288	7292	0	0	0	0	48	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0
3000593	ErmQ	ErmQ	streptogramin A antibiotic; macrolide antibiotic; lincosamide antibiotic; streptogramin B antibiotic; streptogramin antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	ErmQ confers MLSb phenotype.	Clostridium perfringens	0	0	0	248	0	0	0	63	0	19	0	0	0	0	0	0	0	201	0	17	0	1302	0	0	0	93	0	0	0	672	122	344	0	1212	0	0	0	55	0	187	0	0	0	46	0	0	0	0	0	43	0	23	0	10	0	312	0	132	0	0	0	0	0	36	0	23	0	0	0	0	0	41	0	660	0	13	0	0	0	0	0	0	0	55	0	0	0	1291	0	0	0	0	0	51	0	16	0	0	0	0	0	16	0	0	0	1204	0	0	0	0	0	1389	0	0	0	0	0	0	0	63	71	309	0	164	0	131	0	0	0	0	0	4287	0	95	0	61
3000180	tetA(P)	tetA(P)	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	"TetA(P) is a inner membrane tetracycline efflux protein found on the same operon as the ribosomal protection protein TetB(P). It is found in Clostridium, a Gram-positive bacterium."	Clostridium perfringens	0	0	0	2923	0	0	0	0	0	0	0	0	0	0	0	725	0	3073	0	0	0	291	0	127	0	257	0	6531	0	3300	858	19639	0	127	0	0	0	122	0	3468	0	0	0	91	0	205	0	0	0	107	0	43	0	102	0	4214	0	864	0	2022	318	67	0	4721	0	992	0	489	0	0	95	94	0	167	0	818	0	0	0	123	0	0	0	107	991	86	0	10065	0	0	0	0	0	209	0	39	0	124	0	52	0	115	0	0	0	1899	0	465	0	0	0	2741	0	0	0	0	0	0	0	275	170	2605	0	2063	0	1175	0	180	0	0	0	4289	0	696	0	186
3001856	CFE-1	CFE-1	cephamycin	antibiotic inactivation	CMY beta-lactamase	CFE-1 is a beta-lactamase found in Escherichia coli.	Escherichia coli	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000195	tetB(P)	tetB(P)	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	"TetB(P) is a tetracycline ribosomal protection protein found on the same operon as tetA(P), a tetracycline efflux protein."	Clostridium perfringens	0	0	0	6043	0	0	0	103	0	67	0	0	0	0	0	930	0	4295	0	191	0	1161	0	0	0	732	0	769	0	9974	2114	17668	0	464	0	0	0	474	0	7366	55	0	0	197	0	619	0	226	0	410	0	202	0	174	0	1660	0	2432	0	7190	661	283	0	980	0	2781	0	1304	0	0	0	232	0	882	0	859	0	0	0	185	0	0	0	363	2754	25	0	18721	0	73	0	0	0	414	0	217	0	162	0	148	0	345	0	0	0	5472	0	1552	0	0	0	5888	0	0	0	32	0	0	0	557	900	6790	0	4165	0	3330	0	0	0	0	0	4268	0	1471	0	587
3002688	catS	catS	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	catS is a chromosome-encoded variant of the cat gene found in Streptococcus pyogenes.	Streptococcus pyogenes	0	0	0	143	0	0	0	0	0	14	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3002909	vanG	vanG	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	"VanG is a D-Ala-D-Ala ligase homolog that can synthesize D-Ala-D-Ser, an alternative substrate for peptidoglycan synthesis that reduces vancomycin binding affinity in Enterococcus faecalis.; VanG is a D-Ala-D-Ala ligase homolog that can synthesize D-Ala-D-Ser, an alternative substrate for peptidoglycan synthesis that reduces vancomycin binding affinity in Enterococcus faecalis."	Enterococcus faecalis	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1820	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3002602	aadA2	aadA2	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	"aadA2 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids and integrons in K. pneumoniae, Salmonella spp., Corynebacterium glutamicum, C. freundii and Aeromonas spp."	Klebsiella pneumoniae	0	0	0	87	0	0	789	0	3124	0	0	0	0	0	0	0	0	0	0	0	852	0	1460	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6791	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5714	0	0	0	0	0	298	0	0	543	321	0	0	0	3340	506	0	0	0	0
3002972	vanT (vanG)	vanT gene in vanG cluster	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	"Also known as vanTG, is a vanT variant found in the vanG gene cluster.; Also known as vanTG, is a vanT variant found in the vanG gene cluster."	Enterococcus faecalis	0	0	0	237	0	0	0	0	0	0	0	0	0	1708	0	0	0	0	0	0	0	0	0	0	0	1043	0	0	0	0	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4689	0	150	0	0	0	121	0	0	0	0	0	41	0	2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6439	0	0	0	819	0	169	0	0	0	0	0	2522	0	0	0	0	0	0
3004454	Campylobacter coli cat	Campylobacter coli chloramphenicol acetyltransferase	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	A chloramphenicol resistance determinant described in Campylobacter coli.	Campylobacter coli	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	710	0	0	0	0	0	20	0	0	0	0	0	0	0	0	155	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3006240	ACT-45	ACT-45	carbapenem; penam; cephalosporin; cephamycin	antibiotic inactivation	ACT beta-lactamase	ACT-45 is a ACT beta-lactamase.	Enterobacter cloacae complex	0	0	0	31	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	2426	0	605	22	0	0	614	0	22	0	0	0	0	0	20887	0	665	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0
3006224	CepA-29	CepA-29	cephalosporin	antibiotic inactivation	CepA beta-lactamase	CepA-29 is a CepA beta-lactamase.	Bacteroides fragilis	0	0	0	176	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	765	0	0	0	0	0	0	0	0	0	19	0	3852	0	0	0	0	0	0	616	0	0	0	0	0	0	0	1436	0	0	0	0	0	0	0	2299	0	1294	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	968	0	0	0	0	273	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000784	cmeB	cmeB	macrolide antibiotic; cephalosporin; fluoroquinolone antibiotic; fusidic acid	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	CmeB is the inner membrane transporter the CmeABC multidrug efflux complex.	Campylobacter jejuni subsp. doylei 269.97	0	0	0	0	20113	0	0	0	0	0	0	8020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1375	0	0	0	3506	0	0	0	0	0	0	0	0	0	649	6764	0	0	0	0	0	0	343	0	0	0	0	0	3351	0	0	0	0	0	1275	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	2358	0
3000785	cmeC	cmeC	macrolide antibiotic; cephalosporin; fluoroquinolone antibiotic; fusidic acid	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	CmeC is the outer membrane channel protein of the CmeABC multidrug efflux complex.	Campylobacter jejuni subsp. jejuni	0	0	0	0	11209	0	0	0	0	0	0	5325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	2147	0	0	0	0	0	0	0	0	0	481	2563	0	0	0	0	0	0	237	0	0	0	0	0	166	0	0	0	0	0	815	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	1312	0
3000783	cmeA	cmeA	macrolide antibiotic; cephalosporin; fluoroquinolone antibiotic; fusidic acid	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	CmeA is the membrane fusion protein of the CmeABC multidrug efflux complex.	Campylobacter jejuni subsp. doylei 269.97	0	0	0	0	5809	0	0	0	0	0	0	2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	1133	0	0	0	0	0	0	0	0	0	177	2100	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	427	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	711	0
